,Germany,Germany,Germany,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Spain,Spain,Spain,France,France,France
,total_count,count,percentage,total_count,count,percentage,total_count,count,percentage,total_count,count,percentage,total_count,count,percentage,total_count,count,percentage
date,,,,,,,,,,,,,,,,,,
2021-09-01,494799,125,0.0252627834736933,50093.0,5.0,0.0099814345317709,60725.0,1.0,0.0016467682173734,197486.0,46.0,0.0232927903750139,479228,176,0.0367257338886709,204106,51,0.0249870165502239
2021-10-01,487406,137,0.0281079838984337,50999.0,1.0,0.0019608227612306,58458.0,6.0,0.0102637791234732,198577.0,124.0,0.0624442911313999,522067,167,0.0319882313955871,214300,68,0.0317312179188054
2021-11-01,435812,69,0.0158325149376336,48867.0,4.0,0.0081854830458182,55560.0,1.0,0.001799856011519,189103.0,83.0,0.0438914242502763,505686,114,0.0225436337964665,189624,51,0.0268953297051006
2021-12-01,430398,83,0.0192844762289787,49186.0,6.0,0.0121985930955963,54605.0,0.0,0.0,181755.0,159.0,0.0874803994388049,501397,108,0.0215398177492087,192430,40,0.0207867796081692
2022-01-01,449284,75,0.0166932274463368,48213.0,6.0,0.0124447763051459,57438.0,7.0,0.012187053866778,182306.0,37.0,0.0202955470472721,477829,180,0.0376703799894941,196653,30,0.0152552974020228
2022-02-01,394038,54,0.0137042620254899,44450.0,10.0,0.0224971878515185,51608.0,2.0,0.0038753681599751,173120.0,20.0,0.0115526802218114,462473,176,0.0380562757177175,168446,33,0.0195908481056243
2022-03-01,473034,103,0.0217743333460174,53282.0,13.0,0.0243984835404076,57806.0,4.0,0.006919696917275,208760.0,25.0,0.0119754742287794,538599,178,0.0330487059946268,206773,29,0.0140250419542203
2022-04-01,323393,70,0.0216454901621247,42827.0,3.0,0.0070049267985149,43302.0,3.0,0.006928086462519,159121.0,74.0,0.0465054895331225,391765,201,0.0513062677880872,169392,61,0.0360111457447813
2022-05-01,401965,119,0.0296045675618524,43907.0,7.0,0.0159427881658961,48368.0,11.0,0.0227423089646046,186185.0,32.0,0.0171872062733302,469720,298,0.0634420505833262,187011,157,0.0839522808818732
2022-06-01,453078,124,0.027368356000512,48956.0,4.0,0.0081706021733801,54972.0,3.0,0.0054573237284435,206480.0,81.0,0.0392289810151104,526527,340,0.06457408641912,218504,190,0.086954929886867
2022-07-01,458212,104,0.0226969175840004,49725.0,7.0,0.0140774258421317,50990.0,5.0,0.0098058442831927,192305.0,153.0,0.0795611138555939,481008,357,0.0742191398064065,194467,207,0.1064447952608926
2022-08-01,458794,161,0.0350920020750053,48646.0,2.0,0.0041113349504584,52612.0,9.0,0.017106363567247,169149.0,199.0,0.1176477543467593,429060,363,0.0846035519507761,174971,180,0.1028741905801532
2022-09-01,435443,101,0.0231947694646601,50361.0,4.0,0.0079426540378467,55375.0,3.0,0.0054176072234762,187998.0,94.0,0.0500005319205523,490800,177,0.0360635696821515,210568,183,0.086907792257133
2022-10-01,444173,118,0.0265662253221154,51109.0,9.0,0.0176094229979064,53298.0,11.0,0.0206386731209426,188922.0,71.0,0.0375816474523877,517150,308,0.0595571884366238,217286,116,0.0533858601106376
2022-11-01,485112,172,0.0354557298108478,51543.0,4.0,0.0077605106416002,53767.0,4.0,0.0074395075046031,184050.0,49.0,0.0266232002173322,527382,186,0.0352685529654026,213088,70,0.0328502778194924
2022-12-01,456194,107,0.0234549336466503,47090.0,1.0,0.0021235931195582,50607.0,2.0,0.0039520224474875,167988.0,38.0,0.0226206633807176,484759,156,0.032180939394627,198402,36,0.0181449783772341
2023-01-01,475217,58,0.0122049505804716,50551.0,2.0,0.0039564004668552,54067.0,2.0,0.0036991140621821,180036.0,37.0,0.0205514452665022,500582,222,0.0443483784874406,217233,36,0.0165720677797572
2023-02-01,446014,68,0.0152461581923437,47428.0,5.0,0.0105422956903095,49557.0,0.0,0.0,179252.0,40.0,0.0223149532501729,487109,127,0.026072193287334,191573,37,0.0193137863895225
2023-03-01,497221,157,0.0315754966101592,54320.0,10.0,0.0184094256259204,57985.0,5.0,0.0086229197206174,203735.0,76.0,0.0373033597565464,552499,219,0.0396380807929064,215596,64,0.0296851518581049
2023-04-01,450116,128,0.0284371139883941,48118.0,2.0,0.0041564487302049,49736.0,2.0,0.0040212321055171,179950.0,77.0,0.0427896637954987,492602,227,0.0460818267079711,194960,200,0.1025851456709068
2023-05-01,509774,100,0.0196165359551487,53027.0,4.0,0.0075433269843664,54482.0,3.0,0.005506405785397,196361.0,80.0,0.0407412877302519,562164,301,0.0535430941860382,212541,187,0.0879830244517528
2023-06-01,523309,263,0.0502571138658039,47471.0,13.0,0.0273851404015082,52862.0,9.0,0.0170254625250652,180070.0,155.0,0.0860776364747042,528807,454,0.0858536290177701,216240,174,0.0804661487236404
2023-07-01,521424,256,0.0490963208444567,46661.0,5.0,0.0107155868926941,47079.0,17.0,0.0361095180441385,181135.0,128.0,0.070665525712866,511391,398,0.0778269465047292,194196,246,0.1266761416301056
2023-08-01,521823,191,0.0366024494895778,45754.0,7.0,0.0152992088123442,50094.0,9.0,0.0179662234998203,157413.0,155.0,0.0984670897575168,419780,618,0.1472199723664776,178224,425,0.2384639554717658
2023-09-01,520366,304,0.0584204194739856,46988.0,2.0,0.0042564058908657,52462.0,3.0,0.0057184247645915,174501.0,158.0,0.090543893731268,489313,505,0.103205923406899,208974,285,0.1363806023715869
2023-10-01,444990,139,0.0312366570035281,40519.0,5.0,0.0123398899281818,41933.0,12.0,0.028617079627024,177337.0,101.0,0.0569537096037487,446624,442,0.0989646772228989,184614,169,0.0915423532343159
2023-11-01,485106,158,0.0325702011519131,40491.0,5.0,0.0123484231063693,46098.0,0.0,0.0,182794.0,85.0,0.0465004321804873,488942,234,0.0478584371970499,189949,60,0.0315874260985843
2023-12-01,382855,187,0.0488435569602068,39416.0,2.0,0.0050740815912319,36034.0,6.0,0.0166509407781539,146421.0,47.0,0.0320992207401943,462283,205,0.0443451305801857,176937,38,0.021476570756823
2024-01-01,387573,109,0.0281237341094451,40712.0,5.0,0.0122813912359992,35849.0,3.0,0.0083684342659488,149794.0,79.0,0.0527390950238327,487792,140,0.0287007577000032,182419,32,0.0175420323540859
2024-02-01,402375,140,0.0347934141037589,41584.0,4.0,0.0096190842631781,36131.0,11.0,0.0304447704187539,154102.0,160.0,0.1038273351416594,505511,128,0.0253209128980378,179279,74,0.0412764462095393
2024-03-01,405642,137,0.0337736230469231,43648.0,0.0,0.0,39075.0,13.0,0.0332693538067818,149226.0,165.0,0.1105705440070765,491210,123,0.02504020683618,167798,95,0.056615692678101
2024-04-01,409580,245,0.0598173738952097,43439.0,4.0,0.009208315108543,39545.0,15.0,0.0379314704766721,143432.0,152.0,0.1059735623849629,503811,358,0.0710583929290944,164046,142,0.0865610865245114
2024-05-01,428672,380,0.0886458644371454,44015.0,11.0,0.0249914801772123,44508.0,18.0,0.0404421677001887,161020.0,124.0,0.0770090671966215,520708,622,0.1194527451085829,174981,180,0.102868311416668
2024-06-01,413707,244,0.058978939200932,43139.0,5.0,0.0115904402049189,44727.0,5.0,0.0111789299528249,149768.0,112.0,0.0747823300037391,495318,1183,0.2388364646550297,175618,182,0.1036340238472138
2024-07-01,431610,340,0.0787748198605222,42703.0,17.0,0.0398098494250989,43259.0,13.0,0.0300515499664809,148554.0,206.0,0.1386701132248206,496963,505,0.1016172230125783,169126,214,0.1265328808107564
2024-08-01,414880,246,0.0592942537601234,41577.0,5.0,0.0120258796930995,44107.0,21.0,0.0476114902396445,131166.0,219.0,0.1669639998170257,424555,993,0.2338919574613418,146011,287,0.196560533110519
2024-09-01,404003,217,0.0537124724321354,44812.0,4.0,0.0089261804873694,45170.0,13.0,0.0287801638255479,146005.0,155.0,0.1061607479195917,451065,1934,0.4287630385864565,168674,132,0.0782574670666492
2024-10-01,407729,256,0.062786802018007,47223.0,6.0,0.0127056730830315,46006.0,18.0,0.0391253314785028,158806.0,173.0,0.1089379494477538,499958,620,0.1240104168750175,190429,88,0.0462114488864616
2024-11-01,407293,487,0.1195699410498093,44722.0,10.0,0.0223603595545816,45995.0,2.0,0.0043482987281226,151941.0,139.0,0.0914828782224679,488737,259,0.0529937369178106,186230,80,0.0429576330344198
2024-12-01,381094,141,0.0369987457162799,41548.0,0.0,0.0,42713.0,8.0,0.0187296607590195,141237.0,97.0,0.0686788872604204,447741,180,0.0402018131017708,150499,41,0.0272427059316008
2025-01-01,403476,154,0.0381683173224677,43945.0,2.0,0.004551143474798,45370.0,1.0,0.002204099625303,145157.0,93.0,0.0640685602485584,474384,153,0.032252352524537,160797,39,0.0242541838467135
2025-02-01,376432,168,0.0446295745313894,41360.0,10.0,0.0241779497098646,42739.0,4.0,0.0093591333442523,141135.0,66.0,0.046763736847699,458246,196,0.0427717863331049,144887,62,0.0427919689137051
2025-03-01,416616,136,0.032643969506692,47150.0,6.0,0.0127253446447507,48092.0,19.0,0.0395076104133743,151469.0,95.0,0.0627191042391512,499313,218,0.043659988824645,154914,98,0.0632609060510993
2025-04-01,387381,220,0.056791634076013,45754.0,3.0,0.0065568037767189,42526.0,1.0,0.0023515026101678,136151.0,71.0,0.0521479827544417,454017,219,0.0482360792657543,143893,305,0.211963055881801
2025-05-01,396965,198,0.0498784527603189,45819.0,10.0,0.0218250070931273,39434.0,7.0,0.0177511791854744,145270.0,79.0,0.0543814965237144,497399,448,0.0900685365270135,148184,200,0.1349673379042271
2025-06-01,379658,183,0.0482012758851387,43345.0,7.0,0.0161494982120198,36078.0,5.0,0.0138588613559509,134860.0,67.0,0.0496811508230757,464901,622,0.1337919255927606,146830,302,0.2056800381393448
2025-07-01,403826,495,0.1225775457746653,45141.0,16.0,0.0354444961343346,32822.0,14.0,0.0426543172262506,138370.0,347.0,0.250776902507769,456411,1093,0.2394771379305056,139622,279,0.1998252424403031
2025-08-01,386348,217,0.0561669789930321,39343.0,4.0,0.0101669928576875,32213.0,4.0,0.0124173470338062,117751.0,268.0,0.2275989163573982,387827,515,0.1327911671956826,123685,313,0.2530622144965032
2025-09-01,402938,209,0.0518690220331664,41230.0,2.0,0.0048508367693427,35012.0,7.0,0.0199931452073574,139236.0,182.0,0.1307133212674883,455234,414,0.090942240693797,147119,235,0.1597346365867087
2025-10-01,404011,151,0.0373752199816341,42050.0,2.0,0.0047562425683709,34791.0,2.0,0.0057486131470782,148212.0,85.0,0.0573502820284457,483331,263,0.0544140557919934,145717,117,0.0802926220001784
2025-11-01,400803,157,0.0391713634877982,40604.0,5.0,0.0123140577283026,33725.0,6.0,0.0177909562638991,133707.0,43.0,0.0321598719588353,458370,163,0.0355607915003163,136710,81,0.0592495062541145
2025-12-01,375293,95,0.0253135550090196,35753.0,4.0,0.0111878723463765,32389.0,0.0,0.0,127548.0,79.0,0.0619374666792109,437398,149,0.0340650848883625,133060,42,0.0315647076506839
