country,qid,year,month,views,total_views,views_norm
FR,Q477918,2025,6,10861,889307505.0,12.212873431221071
FR,Q477918,2025,7,15208,850948651.0,17.871818683921973
FR,Q477918,2025,8,26562,868565937.0,30.581443352181562
FR,Q477918,2025,9,11129,903295430.0,12.320443157782831
FR,Q477918,2025,10,2505,865956600.0,2.8927546715389663
FR,Q477918,2026,4,1250,808187750.0,1.5466703126841506
FR,Q477918,2026,5,5432,867962839.0,6.258332449184498
FR,Q8071861,2025,1,136,1547811209.0,0.08786601312175922
IT,Q11627066,2025,7,9870,530094090.0,18.61933605032269
IT,Q11627066,2025,8,4529,575411720.0,7.870885911048179
IT,Q158856,2023,6,1614,637575950.0,2.5314631143160278
IT,Q158856,2023,7,1633,616216214.0,2.6500438691799824
IT,Q158856,2023,8,7810,655868589.0,11.90787320964383
IT,Q158856,2023,9,844,608737696.0,1.3864756619245082
IT,Q158856,2023,10,178,643656356.0,0.2765450823886527
IT,Q158856,2024,2,2603,673013412.0,3.867679237274992
IT,Q158856,2024,6,339,567280519.0,0.5975879457267244
IT,Q158856,2024,7,8446,542720697.0,15.562332608074463
IT,Q158856,2024,8,23876,590909563.0,40.40550618064714
IT,Q158856,2024,9,7753,548986844.0,14.122378495467188
IT,Q158856,2025,7,129252,530094090.0,243.82841166933213
IT,Q158856,2025,8,15411,575411720.0,26.782561884558067
IT,Q202864,2024,3,312,678715065.0,0.45969216846542227
IT,Q202864,2024,7,636,542720697.0,1.1718734949958984
IT,Q202864,2024,8,414,590909563.0,0.700614824878033
IT,Q202864,2025,5,789,613335693.0,1.286408094302772
IT,Q243257,2023,10,164,643656356.0,0.25479434557156766
IT,Q243257,2023,11,650,610860847.0,1.0640721257422479
IT,Q243257,2024,7,638,542720697.0,1.1755586317726152
IT,Q243257,2024,8,317,590909563.0,0.536461109870378
IT,Q243257,2024,10,131,587890712.0,0.22283053180809564
IT,Q243257,2025,7,14782,530094090.0,27.885615551759876
IT,Q243257,2025,8,27655,575411720.0,48.06123865534056
IT,Q243257,2025,9,19205,568936125.0,33.75598622780369
IT,Q243257,2025,10,932,559959619.0,1.6644057327998145
IT,Q243257,2025,11,879,576392746.0,1.5250018431009194
IT,Q243257,2025,12,163,590634354.0,0.27597446524419406
IT,Q243257,2026,4,168,480578582.0,0.3495786252080622
IT,Q243257,2026,5,199,510199956.0,0.39004315398255346
IT,Q2502726,2024,8,2928,590909563.0,4.955072964354784
IT,Q2502726,2025,8,203,575411720.0,0.3527908677285892
IT,Q27958,2025,7,1982,530094090.0,3.738958870490331
IT,Q27958,2025,8,143,575411720.0,0.24851770485314412
IT,Q30953,2023,2,798,617091302.0,1.2931635844058615
IT,Q30953,2023,4,4359,639531435.0,6.815927664290654
IT,Q30953,2023,5,743,689831692.0,1.0770743191659569
IT,Q30953,2023,6,1507,637575950.0,2.363639971049724
IT,Q30953,2023,7,5722,616216214.0,9.285701787781909
IT,Q30953,2023,8,12637,655868589.0,19.267579225386566
IT,Q30953,2023,9,12664,608737696.0,20.803705903568684
IT,Q30953,2023,10,5127,643656356.0,7.965430547228218
IT,Q30953,2023,11,1615,610860847.0,2.643809973959585
IT,Q30953,2023,12,2744,632781811.0,4.336407830154903
IT,Q30953,2024,1,3179,815241457.0,3.8994582190390252
IT,Q30953,2024,2,38241,673013412.0,56.82056154922512
IT,Q30953,2024,3,38103,678715065.0,56.13990607383969
IT,Q30953,2024,4,21235,633273237.0,33.532129196863565
IT,Q30953,2024,5,11832,624786000.0,18.937684263091683
IT,Q30953,2024,6,8203,567280519.0,14.460218049546665
IT,Q30953,2024,7,17302,542720697.0,31.88011825537584
IT,Q30953,2024,8,20866,590909563.0,35.31166409638898
IT,Q30953,2024,9,27684,548986844.0,50.427437929641904
IT,Q30953,2024,10,44797,587890712.0,76.19953689623863
IT,Q30953,2024,11,2639,568209586.0,4.644413021219251
IT,Q30953,2024,12,1704,555185893.0,3.069242251081477
IT,Q30953,2025,1,1517,664329198.0,2.283506437120351
IT,Q30953,2025,2,484,567912964.0,0.8522432673327739
IT,Q30953,2025,3,362,586926448.0,0.6167723421453313
IT,Q30953,2025,4,924,564108268.0,1.6379834376049245
IT,Q30953,2025,5,9287,613335693.0,15.141789571343274
IT,Q30953,2025,6,5438,547485053.0,9.932691258331028
IT,Q30953,2025,7,15118,530094090.0,28.5194652896432
IT,Q30953,2025,8,12546,575411720.0,21.803518357255566
IT,Q30953,2025,9,6896,568936125.0,12.120868577294155
IT,Q30953,2025,10,1480,559959619.0,2.6430477301971305
IT,Q30953,2025,11,138,576392746.0,0.23942008458239689
IT,Q30953,2026,1,369,643443006.0,0.5734773656083535
IT,Q30953,2026,3,127,511884317.0,0.24810293220997434
IT,Q30953,2026,4,924,480578582.0,1.922682438644342
IT,Q30953,2026,5,155,510199956.0,0.30380245661957683
IT,Q477918,2023,6,1280,637575950.0,2.007603956830555
IT,Q477918,2023,7,3096,616216214.0,5.024210544385319
IT,Q477918,2023,8,4195,655868589.0,6.39609835012239
IT,Q477918,2023,9,2430,608737696.0,3.991867130896392
IT,Q477918,2023,10,237,643656356.0,0.36820890183208255
IT,Q477918,2024,7,141,542720697.0,0.25980214275852465
IT,Q477918,2024,8,2055,590909563.0,3.4776895292858883
IT,Q477918,2024,9,1065,548986844.0,1.9399371982036058
IT,Q477918,2024,10,316,587890712.0,0.5375148706210551
IT,Q477918,2025,7,3654,530094090.0,6.893115899481166
IT,Q477918,2025,8,5024,575411720.0,8.731139504770601
IT,Q477918,2025,9,1836,568936125.0,3.2270757987111467
