country,qid,year,month,views,total_views,views_norm
Germany,Q27958,2018,9,4938,989160046,4.992114289258303
Germany,Q27958,2018,10,1999,1083325465,1.8452441713811278
Germany,Q27958,2018,11,1213,1105631825,1.0971102428242785
Germany,Q27958,2018,12,709,1112110903,0.6375263456975567
Germany,Q27958,2019,1,987,1271637354,0.7761646800444649
Germany,Q27958,2019,2,972,1055144682,0.9212006813677899
Germany,Q27958,2019,3,1333,1140397575,1.1688905950190223
Germany,Q27958,2019,4,1359,1063777384,1.2775229295530879
Germany,Q27958,2019,5,2063,1122558014,1.8377669343332488
Germany,Q27958,2019,6,7978,1000588871,7.973304752057351
Germany,Q27958,2019,7,6018,1074397364,5.601279565313602
Germany,Q27958,2019,8,5016,1067655399,4.6981451175146445
Germany,Q27958,2019,9,2938,1030450970,2.8511788387175763
Germany,Q27958,2019,10,2256,1098563288,2.0535912902270588
Germany,Q27958,2019,11,1284,1093311328,1.1744138811301148
Germany,Q27958,2019,12,760,1111933553,0.6834940792545722
Germany,Q27958,2020,1,897,1238790419,0.7240934271384609
Germany,Q27958,2020,2,862,1065319385,0.8091470146297958
Germany,Q27958,2020,3,1385,1130202962,1.2254436119589642
Germany,Q27958,2020,4,2620,1208842876,2.1673619061804357
Germany,Q27958,2020,5,3308,1248175741,2.650267819938346
Germany,Q27958,2020,6,4744,1080045720,4.392406647377854
Germany,Q27958,2020,7,6812,1180018227,5.772792185861719
Germany,Q27958,2020,8,8187,1128829442,7.252645701280353
Germany,Q27958,2020,9,5018,1023570665,4.902446085634938
Germany,Q27958,2020,10,1972,1084426625,1.8184725038450618
Germany,Q27958,2020,11,1430,1139024832,1.2554598985248462
Germany,Q27958,2020,12,838,1149194453,0.7292064435330162
Germany,Q27958,2021,1,1135,1303769890,0.8705523947941458
Germany,Q27958,2021,2,993,1137786226,0.8727474259299041
Germany,Q27958,2021,3,1116,1216327743,0.9175158639787763
Germany,Q27958,2021,4,1354,1206347214,1.122396590539148
Germany,Q27958,2021,5,1968,1204508809,1.6338610272463352
Germany,Q27958,2021,6,6560,1046929112,6.2659447758292925
Germany,Q27958,2021,7,5721,1029694717,5.556015686540616
Germany,Q27958,2021,8,5903,1046535795,5.6405141880503
Germany,Q27958,2021,9,4845,996134749,4.8637998070680695
Germany,Q27958,2021,10,2107,1068121026,1.9726229038768122
Germany,Q27958,2021,11,1253,1050913768,1.192295731727439
Germany,Q27958,2021,12,980,1113037393,0.8804735637484552
Germany,Q27958,2022,1,843,1249910936,0.6744480552332731
Germany,Q27958,2022,2,706,1103146777,0.6399873658879393
Germany,Q27958,2022,3,1222,1124066971,1.0871238382824078
Germany,Q27958,2022,4,1275,1031848397,1.235646635403941
Germany,Q27958,2022,5,2774,1027137223,2.7007102243825507
Germany,Q27958,2022,6,3918,991623233,3.951097422502605
Germany,Q27958,2022,7,3011,999957014,3.011129436409954
Germany,Q27958,2022,8,3127,1039286534,3.0087948777367686
Germany,Q27958,2022,9,2062,1047252504,1.9689616325806372
Germany,Q27958,2022,10,1511,1112474516,1.3582333601968102
Germany,Q27958,2022,11,1050,1076312574,0.9755530366961969
Germany,Q27958,2022,12,628,1076134373,0.5835702452745648
Germany,Q27958,2023,1,657,1172752345,0.5602205809275104
Germany,Q27958,2023,2,656,1008121796,0.6507150253102949
Germany,Q27958,2023,3,798,1130556117,0.7058473153172988
Germany,Q27958,2023,4,937,1058416300,0.8852849299467516
Germany,Q27958,2023,5,2897,1065602480,2.718649828968116
Germany,Q27958,2023,6,4291,1019080224,4.210659670302856
Germany,Q27958,2023,7,3356,1096200614,3.0614834156624546
Germany,Q27958,2023,8,4091,1072558100,3.8142455872553667
Germany,Q27958,2023,9,4552,992596368,4.585952706206154
Germany,Q27958,2023,10,2194,1104086001,1.9871640415808514
Germany,Q27958,2023,11,1075,1078845169,0.9964358472276756
Germany,Q27958,2023,12,683,1155406164,0.5911341148081326
Germany,Q27958,2024,1,702,1335740029,0.5255513683493871
Germany,Q27958,2024,2,776,1116155910,0.6952433733025702
Germany,Q27958,2024,3,1033,1142964188,0.90379034692905
Germany,Q27958,2024,4,1771,1077280119,1.6439549646975338
Germany,Q27958,2024,5,3944,1083180889,3.641127756270818
Germany,Q27958,2024,6,3954,1055978549,3.7443942433720783
Germany,Q27958,2024,7,4400,1063682946,4.13657097403534
Germany,Q27958,2024,8,4347,1068072391,4.069948850498842
Germany,Q27958,2024,9,2883,1019541571,2.8277414889245356
Germany,Q27958,2024,10,1619,1066646637,1.5178410017337354
Germany,Q27958,2024,11,1045,1015043685,1.0295123406437428
Germany,Q27958,2024,12,580,1089010277,0.5325936882779297
Germany,Q27958,2025,1,616,1204433626,0.5114437082313742
Germany,Q27958,2025,2,571,1023400858,0.5579436401058793
Germany,Q27958,2025,3,799,1106946392,0.721805505464803
Germany,Q27958,2025,4,1112,1028668272,1.081009330479282
Germany,Q27958,2025,5,1449,1026492186,1.411603536551422
Germany,Q27958,2025,6,1990,943474520,2.1092249528900897
Germany,Q27958,2025,7,2515,965067983,2.6060340248589515
Germany,Q27958,2025,8,3285,993169707,3.307591821263634
Germany,Q27958,2025,9,2330,978761012,2.3805607001436218
Germany,Q27958,2025,10,1236,1047346829,1.1801248314086412
Germany,Q27958,2025,11,739,1039298236,0.7110567250111257
Germany,Q27958,2025,12,383,1079604451,0.35475955998999487
France,Q27958,2015,7,1384,721312784,1.9187237918134556
France,Q27958,2015,8,1175,760009616,1.5460330701921015
France,Q27958,2015,9,1042,800392151,1.3018618419710115
France,Q27958,2015,10,1110,850646467,1.3048899196803458
France,Q27958,2015,11,577,864463880,0.6674657129688287
France,Q27958,2015,12,586,874405769,0.6701694119312244
France,Q27958,2016,1,808,954090151,0.8468801393171493
France,Q27958,2016,2,681,857971707,0.7937324674507011
France,Q27958,2016,3,670,886789046,0.7555348174654832
France,Q27958,2016,4,1064,883076055,1.2048792331935667
France,Q27958,2016,5,1348,868749336,1.5516558622152432
France,Q27958,2016,6,1546,821466933,1.881999065201569
France,Q27958,2016,7,1460,773687623,1.8870665066849595
France,Q27958,2016,8,1076,773486877,1.3911031098204398
France,Q27958,2016,9,1243,799400551,1.5549151153887557
France,Q27958,2016,10,838,961871320,0.8712184078843311
France,Q27958,2016,11,597,893280511,0.6683230996853126
France,Q27958,2016,12,537,949899251,0.5653231113033059
France,Q27958,2017,1,473,968786675,0.4882395807105832
France,Q27958,2017,2,388,860461090,0.4509210288637223
France,Q27958,2017,3,631,933698338,0.6758071363301495
France,Q27958,2017,4,883,836808923,1.0551990732058674
France,Q27958,2017,5,1413,904648182,1.5619331670751093
France,Q27958,2017,6,1378,764579732,1.8022973175020025
France,Q27958,2017,7,756,691516761,1.093248989231658
France,Q27958,2017,8,854,710555408,1.2018767155734602
France,Q27958,2017,9,1034,715050369,1.44605197735378
France,Q27958,2017,10,1153,798946427,1.443150580608329
France,Q27958,2017,11,655,810432794,0.8082101376563989
France,Q27958,2017,12,461,784772381,0.5874314784276283
France,Q27958,2018,1,411,854572081,0.4809424613065495
France,Q27958,2018,2,485,755732550,0.6417614273726863
France,Q27958,2018,3,477,841509511,0.5668385131300079
France,Q27958,2018,4,1061,788497920,1.3455964474833364
France,Q27958,2018,5,1790,838607400,2.1344910622062243
France,Q27958,2018,6,1907,742449950,2.568523305847081
France,Q27958,2018,7,1271,728088617,1.7456666267315095
France,Q27958,2018,8,1141,737003446,1.5481610109052326
France,Q27958,2018,9,1332,731877664,1.8199762959291514
France,Q27958,2018,10,1579,823779200,1.9167757573874165
France,Q27958,2018,11,1048,859872103,1.2187859058848896
France,Q27958,2018,12,480,835992887,0.5741675646577601
France,Q27958,2019,1,603,911773633,0.6613483634265174
France,Q27958,2019,2,434,779462657,0.5567938323952317
France,Q27958,2019,3,623,859340914,0.724974209711607
France,Q27958,2019,4,912,823434314,1.1075564674609855
France,Q27958,2019,5,1005,843843762,1.1909787631990576
France,Q27958,2019,6,1859,736511790,2.5240600696969153
France,Q27958,2019,7,1326,750363466,1.7671436045101907
France,Q27958,2019,8,1080,798527770,1.3524889685426968
France,Q27958,2019,9,1243,805558983,1.5430279175472865
France,Q27958,2019,10,1317,875175735,1.5048406249517419
France,Q27958,2019,11,845,930187416,0.9084190835796041
France,Q27958,2019,12,509,925684149,0.5498635798721017
France,Q27958,2020,1,593,957286462,0.6194592982763816
France,Q27958,2020,2,553,872750761,0.6336287800727567
France,Q27958,2020,3,893,974918147,0.9159743335867969
France,Q27958,2020,4,2706,1134231023,2.3857573502466263
France,Q27958,2020,5,2099,1084785304,1.9349450921396334
France,Q27958,2020,6,1382,878046129,1.5739491973775332
France,Q27958,2020,7,1454,846119140,1.718434120282399
France,Q27958,2020,8,1663,833220634,1.9958699198512648
France,Q27958,2020,9,1573,820015249,1.9182570103644498
France,Q27958,2020,10,928,905851339,1.02445065768126
France,Q27958,2020,11,830,1036446190,0.8008134025751978
France,Q27958,2020,12,559,1016869361,0.5497264657972126
France,Q27958,2021,1,597,1026387492,0.5816516711799523
France,Q27958,2021,2,618,912893537,0.67696831552878
France,Q27958,2021,3,788,1001687821,0.7866722380764576
France,Q27958,2021,4,1038,973048271,1.0667507778758492
France,Q27958,2021,5,1248,1000296515,1.2476300589730636
France,Q27958,2021,6,1927,869617497,2.215916775648777
France,Q27958,2021,7,1516,833732527,1.8183289615135765
France,Q27958,2021,8,1531,875768402,1.7481790807976652
France,Q27958,2021,9,1359,841141143,1.615662259906837
France,Q27958,2021,10,811,904126879,0.8969979975564912
France,Q27958,2021,11,583,919750582,0.6338674977864814
France,Q27958,2021,12,392,912028409,0.4298111726912226
France,Q27958,2022,1,543,1010423601,0.5373983737737338
France,Q27958,2022,2,505,913565308,0.5527793093474166
France,Q27958,2022,3,531,943600446,0.5627381825124741
France,Q27958,2022,4,634,890367476,0.7120655426995853
France,Q27958,2022,5,1010,1121683719,0.9004320762544651
France,Q27958,2022,6,974,1041100279,0.9355486879088619
France,Q27958,2022,7,820,1065512494,0.7695827168780247
France,Q27958,2022,8,847,1077926913,0.7857675597343583
France,Q27958,2022,9,739,1132524513,0.6525245074320083
France,Q27958,2022,10,687,1331515134,0.5159535798411736
France,Q27958,2022,11,697,1345107583,0.518174165999033
France,Q27958,2022,12,498,1335877183,0.37278876107580017
France,Q27958,2023,1,405,1460542230,0.27729427583891225
France,Q27958,2023,2,381,1120336981,0.3400762506830077
France,Q27958,2023,3,473,1207401767,0.3917502963203796
France,Q27958,2023,4,480,1114711904,0.4306045340303462
France,Q27958,2023,5,809,1086000340,0.7449353100570852
France,Q27958,2023,6,1042,938656264,1.1100975298024538
France,Q27958,2023,7,896,1026263229,0.8730703533761707
France,Q27958,2023,8,1260,1138264718,1.106948129090653
France,Q27958,2023,9,1028,1259974462,0.8158895525296765
France,Q27958,2023,10,729,1300282127,0.560647558604795
France,Q27958,2023,11,512,1197136167,0.4276873542991037
France,Q27958,2023,12,355,1133013491,0.3133237184022198
France,Q27958,2024,1,421,1309784571,0.32142690433326226
France,Q27958,2024,2,426,1112986352,0.38275401961083527
France,Q27958,2024,3,519,1192545486,0.4352035256456457
France,Q27958,2024,4,729,1004009603,0.7260886726797572
France,Q27958,2024,5,851,966309456,0.8806702601490427
France,Q27958,2024,6,886,955000728,0.9277479838737882
France,Q27958,2024,7,929,904675669,1.0268873496143511
France,Q27958,2024,8,1240,1025672394,1.2089630248935022
France,Q27958,2024,9,829,951637286,0.8711302217723319
France,Q27958,2024,10,694,1022104086,0.6789915131989795
France,Q27958,2024,11,439,1188772051,0.36928862823676867
France,Q27958,2024,12,365,1018339794,0.3584265312526911
France,Q27958,2025,1,390,1547811209,0.25196871409916244
France,Q27958,2025,2,279,1023633774,0.27255841599458597
France,Q27958,2025,3,469,1042223698,0.44999936280474023
France,Q27958,2025,4,749,1004282241,0.7458062777792364
France,Q27958,2025,5,787,993153468,0.792425365623352
France,Q27958,2025,6,914,889307505,1.0277659806772912
France,Q27958,2025,7,1047,850948651,1.2303915151279792
France,Q27958,2025,8,1491,868565937,1.7166226955087234
France,Q27958,2025,9,919,903295430,1.0173858623418477
France,Q27958,2025,10,657,865956600,0.7586985306192019
France,Q27958,2025,11,461,904573964,0.5096321786241462
France,Q27958,2025,12,322,931359562,0.34573113664988603
Italy,Q27958,2015,7,876,540720849,1.6200595956676345
Italy,Q27958,2015,8,1203,539975078,2.227880598593108
Italy,Q27958,2015,9,602,569029813,1.0579410537844702
Italy,Q27958,2015,10,339,572239748,0.5924090404149975
Italy,Q27958,2015,11,185,578928046,0.3195561197600021
Italy,Q27958,2015,12,146,578112229,0.2525461193798756
Italy,Q27958,2016,1,261,687098435,0.3798582367605014
Italy,Q27958,2016,2,834,639564331,1.3040126842220663
Italy,Q27958,2016,3,323,649810241,0.4970681894808734
Italy,Q27958,2016,4,330,606658414,0.5439634436521636
Italy,Q27958,2016,5,449,639819496,0.7017604227552328
Italy,Q27958,2016,6,634,602115345,1.0529543969685742
Italy,Q27958,2016,7,659,564710422,1.1669697854451853
Italy,Q27958,2016,8,657,570222772,1.1521812741634947
Italy,Q27958,2016,9,617,578710172,1.06616408325375
Italy,Q27958,2016,10,444,586999016,0.7563896836242738
Italy,Q27958,2016,11,248,621975497,0.3987295338742259
Italy,Q27958,2016,12,140,595419543,0.23512832530590955
Italy,Q27958,2017,1,146,683578113,0.21358202848135951
Italy,Q27958,2017,2,193,620723941,0.310927269357571
Italy,Q27958,2017,3,185,643084025,0.28767624883855575
Italy,Q27958,2017,4,263,597523379,0.4401501418072547
Italy,Q27958,2017,5,406,627194797,0.6473267985352882
Italy,Q27958,2017,6,637,548516915,1.161313320665781
Italy,Q27958,2017,7,890,526097767,1.6917007746965023
Italy,Q27958,2017,8,763,536619566,1.4218639206308776
Italy,Q27958,2017,9,1394,567575369,2.4560614785945725
Italy,Q27958,2017,10,659,578802242,1.1385581329520833
Italy,Q27958,2017,11,414,580709396,0.7129211320699897
Italy,Q27958,2017,12,151,556813990,0.2711857149997255
Italy,Q27958,2018,1,227,663772832,0.34198446977112795
Italy,Q27958,2018,2,150,589438956,0.2544792780882979
Italy,Q27958,2018,3,211,622558062,0.3389242110561569
Italy,Q27958,2018,4,351,578596057,0.6066408433889483
Italy,Q27958,2018,5,673,666941283,1.0090843334404898
Italy,Q27958,2018,6,888,611677543,1.451745302998642
Italy,Q27958,2018,7,1584,598707715,2.6456983271044034
Italy,Q27958,2018,8,5280,591948676,8.919692220073484
Italy,Q27958,2018,9,2468,581254644,4.245987581305243
Italy,Q27958,2018,10,729,618023135,1.179567493051858
Italy,Q27958,2018,11,476,622295959,0.7649093540072305
Italy,Q27958,2018,12,455,619870541,0.7340242355540494
Italy,Q27958,2019,1,373,728541140,0.5119820687133743
Italy,Q27958,2019,2,362,630313516,0.5743173687552655
Italy,Q27958,2019,3,460,640943909,0.7176915070738273
Italy,Q27958,2019,4,443,622685729,0.7114343229150832
Italy,Q27958,2019,5,601,654133544,0.9187726352097914
Italy,Q27958,2019,6,1060,583800349,1.8156892194663623
Italy,Q27958,2019,7,1191,602840994,1.975645339075929
Italy,Q27958,2019,8,1432,620168709,2.3090491010245406
Italy,Q27958,2019,9,1099,620900854,1.7700088394466922
Italy,Q27958,2019,10,683,622406251,1.0973540174165122
Italy,Q27958,2019,11,336,621644020,0.5405022636588702
Italy,Q27958,2019,12,266,608819942,0.43691078699915514
Italy,Q27958,2020,1,211,682619311,0.30910347334138044
Italy,Q27958,2020,2,195,591320858,0.3297702040471571
Italy,Q27958,2020,3,301,738000719,0.40785868123253144
Italy,Q27958,2020,4,448,873511786,0.5128723014162055
Italy,Q27958,2020,5,805,824269570,0.9766222475008995
Italy,Q27958,2020,6,911,622888901,1.4625401071322026
Italy,Q27958,2020,7,1125,588884242,1.9103924332891216
Italy,Q27958,2020,8,1991,602987441,3.301892982543894
Italy,Q27958,2020,9,996,586173319,1.6991561500942352
Italy,Q27958,2020,10,535,615576002,0.8691047056119644
Italy,Q27958,2020,11,519,735976856,0.7051852184873596
Italy,Q27958,2020,12,280,725163318,0.3861199167826633
Italy,Q27958,2021,1,281,796221601,0.3529168257267615
Italy,Q27958,2021,2,324,662764204,0.4888616464868703
Italy,Q27958,2021,3,307,768570778,0.3994427172977945
Italy,Q27958,2021,4,435,703218495,0.6185844130848692
Italy,Q27958,2021,5,514,689670137,0.7452838283470581
Italy,Q27958,2021,6,845,595186183,1.4197238177486389
Italy,Q27958,2021,7,946,586606062,1.6126665939568827
Italy,Q27958,2021,8,953,621041641,1.534518681332674
Italy,Q27958,2021,9,884,580191651,1.5236344722926736
Italy,Q27958,2021,10,827,603008075,1.37145758786066
Italy,Q27958,2021,11,388,594588135,0.6525525437873058
Italy,Q27958,2021,12,242,610725786,0.3962498482092911
Italy,Q27958,2022,1,241,733881704,0.3283908001608935
Italy,Q27958,2022,2,188,616432064,0.30498089080583585
Italy,Q27958,2022,3,274,623457416,0.43948470732442135
Italy,Q27958,2022,4,293,583061494,0.5025198937249662
Italy,Q27958,2022,5,578,592116904,0.9761585864131992
Italy,Q27958,2022,6,899,539115806,1.6675452472265302
Italy,Q27958,2022,7,1176,564273534,2.0840956187748474
Italy,Q27958,2022,8,2046,621798635,3.2904543124318693
Italy,Q27958,2022,9,862,686761567,1.2551663363538221
Italy,Q27958,2022,10,729,650044548,1.121461601736255
Italy,Q27958,2022,11,373,639998096,0.5828142338723458
Italy,Q27958,2022,12,217,609120662,0.3562512545338677
Italy,Q27958,2023,1,229,674542870,0.33948917138505963
Italy,Q27958,2023,2,201,617091302,0.3257216547187697
Italy,Q27958,2023,3,283,670132710,0.4223044119126792
Italy,Q27958,2023,4,288,639531435,0.45032970115065574
Italy,Q27958,2023,5,513,689831692,0.7436596577821478
Italy,Q27958,2023,6,911,637575950,1.4288493786504965
Italy,Q27958,2023,7,913,616216214,1.4816228123461874
Italy,Q27958,2023,8,1010,655868589,1.5399426301844135
Italy,Q27958,2023,9,673,608737696,1.1055664934540212
Italy,Q27958,2023,10,642,643656356,0.9974266454691857
Italy,Q27958,2023,11,349,610860847,0.5713248798216068
Italy,Q27958,2023,12,192,632781811,0.3034221222265821
Italy,Q27958,2024,1,265,815241457,0.32505707079123675
Italy,Q27958,2024,2,268,673013412,0.39820900329992237
Italy,Q27958,2024,3,397,678715065,0.5849288169255532
Italy,Q27958,2024,4,463,633273237,0.7311220069765872
Italy,Q27958,2024,5,670,624786000,1.0723671785219258
Italy,Q27958,2024,6,766,567280519,1.3503019658603859
Italy,Q27958,2024,7,911,542720697,1.6785798017944393
Italy,Q27958,2024,8,1167,590909563,1.974921499112716
Italy,Q27958,2024,9,733,548986844,1.3351868228011672
Italy,Q27958,2024,10,573,587890712,0.9746709521071665
Italy,Q27958,2024,11,283,568209586,0.49805565934257223
Italy,Q27958,2024,12,153,555185893,0.27558337113583686
Italy,Q27958,2025,1,211,664329198,0.3176136178196401
Italy,Q27958,2025,2,211,567912964,0.37153580456036217
Italy,Q27958,2025,3,255,586926448,0.4344667051023743
Italy,Q27958,2025,4,355,564108268,0.6293118185603335
Italy,Q27958,2025,5,433,613335693,0.7059755447821295
Italy,Q27958,2025,6,580,547485053,1.0593896524148578
Italy,Q27958,2025,7,3488,530094090,6.579963945645951
Italy,Q27958,2025,8,2311,575411720,4.01625465675256
Italy,Q27958,2025,9,889,568936125,1.5625655692016394
Italy,Q27958,2025,10,467,559959619,0.8339887094608514
Italy,Q27958,2025,11,292,576392746,0.5065990195511586
Italy,Q27958,2025,12,180,590634354,0.30475707818377257
Spain,Q27958,2015,7,677,1084073687,0.6244962940420489
Spain,Q27958,2015,8,853,1183651149,0.7206515202732253
Spain,Q27958,2015,9,720,1302757714,0.5526737568026406
Spain,Q27958,2015,10,756,1374261587,0.550113608028833
Spain,Q27958,2015,11,727,1283390457,0.566468291886325
Spain,Q27958,2015,12,427,980353796,0.43555704251080396
Spain,Q27958,2016,1,1090,1168242955,0.9330251000743249
Spain,Q27958,2016,2,1582,1257904425,1.2576472175141606
Spain,Q27958,2016,3,1329,1320585067,1.0063721249090878
Spain,Q27958,2016,4,1273,1323426483,0.961897027415009
Spain,Q27958,2016,5,1246,1369674796,0.9097049924834858
Spain,Q27958,2016,6,1159,1207233978,0.9600458743880717
Spain,Q27958,2016,7,1014,1091540993,0.9289619047774965
Spain,Q27958,2016,8,955,1217440254,0.784432744738207
Spain,Q27958,2016,9,844,1286519399,0.6560336366913967
Spain,Q27958,2016,10,774,1320390919,0.5861900357404685
Spain,Q27958,2016,11,847,1319757795,0.6417844268159825
Spain,Q27958,2016,12,465,1077255057,0.4316526499257826
Spain,Q27958,2017,1,569,1271316862,0.44756741376407544
Spain,Q27958,2017,2,644,1348214389,0.47766883757832374
Spain,Q27958,2017,3,842,1440457151,0.5845366517257825
Spain,Q27958,2017,4,833,1232179978,0.6760376039806094
Spain,Q27958,2017,5,1020,1367112436,0.74609810659348
Spain,Q27958,2017,6,819,1162370070,0.7045948800109763
Spain,Q27958,2017,7,891,1037758525,0.858581238829139
Spain,Q27958,2017,8,787,1149099454,0.6848841475474238
Spain,Q27958,2017,9,679,1160045439,0.5853218996191407
Spain,Q27958,2017,10,747,1250697677,0.5972666406415658
Spain,Q27958,2017,11,901,1194204193,0.7544773375284909
Spain,Q27958,2017,12,434,895866155,0.4844473670288393
Spain,Q27958,2018,1,368,1042433307,0.3530201860674047
Spain,Q27958,2018,2,582,1069050831,0.5444081638808436
Spain,Q27958,2018,3,545,1174538019,0.4640122253888488
Spain,Q27958,2018,4,649,1197604118,0.5419153042691859
Spain,Q27958,2018,5,973,1303371274,0.7465255828555264
Spain,Q27958,2018,6,924,1118522886,0.8260894895985168
Spain,Q27958,2018,7,822,1089041498,0.7547921741362329
Spain,Q27958,2018,8,880,1116217878,0.7883765502634245
Spain,Q27958,2018,9,818,1128713718,0.7247187545921188
Spain,Q27958,2018,10,725,1214746874,0.5968321594544808
Spain,Q27958,2018,11,790,1150539344,0.6866344937440053
Spain,Q27958,2018,12,533,907779651,0.5871468912228349
Spain,Q27958,2019,1,494,1047210773,0.47172929532114355
Spain,Q27958,2019,2,570,1065383272,0.5350187251672935
Spain,Q27958,2019,3,658,1196645418,0.5498704880345766
Spain,Q27958,2019,4,674,1155839263,0.5831260639568704
Spain,Q27958,2019,5,1110,1279632499,0.8674365498433625
Spain,Q27958,2019,6,973,1121217911,0.8678063295761961
Spain,Q27958,2019,7,878,1095803684,0.8012384086856199
Spain,Q27958,2019,8,896,1151327255,0.7782322498740811
Spain,Q27958,2019,9,853,1208190397,0.7060145504533422
Spain,Q27958,2019,10,956,1305419207,0.7323318018255572
Spain,Q27958,2019,11,710,1220619606,0.5816717972658879
Spain,Q27958,2019,12,509,987072537,0.5156662564506138
Spain,Q27958,2020,1,529,1093703312,0.48367778921016924
Spain,Q27958,2020,2,786,1085839755,0.7238637159679239
Spain,Q27958,2020,3,1987,1287418576,1.5433985783967745
Spain,Q27958,2020,4,2267,1563272648,1.4501629021017708
Spain,Q27958,2020,5,2510,1561631581,1.6072933145938983
Spain,Q27958,2020,6,1990,1266440696,1.571332954069884
Spain,Q27958,2020,7,1153,1139396140,1.0119395349189089
Spain,Q27958,2020,8,7671,1150249924,6.668985443897321
Spain,Q27958,2020,9,2185,1213319807,1.8008442517744212
Spain,Q27958,2020,10,1279,1340310737,0.9542563263074121
Spain,Q27958,2020,11,1120,1330639881,0.8417003097474425
Spain,Q27958,2020,12,797,1086684081,0.7334238293677553
Spain,Q27958,2021,1,894,1124752982,0.7948411911834344
Spain,Q27958,2021,2,1187,1118905246,1.0608583740611044
Spain,Q27958,2021,3,1106,1295496917,0.8537264623996014
Spain,Q27958,2021,4,1202,1249861892,0.9617062554620234
Spain,Q27958,2021,5,1072,1260474646,0.8504732748111142
Spain,Q27958,2021,6,1153,1053763105,1.0941738181277472
Spain,Q27958,2021,7,1055,1006424951,1.0482649490672256
Spain,Q27958,2021,8,1333,1003364236,1.3285305098317257
Spain,Q27958,2021,9,991,1001767671,0.9892513291138141
Spain,Q27958,2021,10,890,1033306762,0.8613124705362182
Spain,Q27958,2021,11,755,994699379,0.7590232948159908
Spain,Q27958,2021,12,476,881750165,0.5398354532771763
Spain,Q27958,2022,1,649,973764589,0.6664855215843138
Spain,Q27958,2022,2,643,989726160,0.6496746534415135
Spain,Q27958,2022,3,859,1066342330,0.8055574423271746
Spain,Q27958,2022,4,692,966508246,0.7159794061394898
Spain,Q27958,2022,5,1188,1028732622,1.1548190215746847
Spain,Q27958,2022,6,1031,962341122,1.07134567611255
Spain,Q27958,2022,7,678,1030912885,0.6576695372276776
Spain,Q27958,2022,8,804,1186492273,0.6776276746978865
Spain,Q27958,2022,9,726,1426095949,0.5090821557336883
Spain,Q27958,2022,10,725,1431003386,0.5066375153915953
Spain,Q27958,2022,11,627,1514580306,0.4139760681663056
Spain,Q27958,2022,12,393,962916661,0.4081350088925297
Spain,Q27958,2023,1,475,1143502449,0.41539045274051706
Spain,Q27958,2023,2,478,1276056984,0.3745914218514242
Spain,Q27958,2023,3,659,1477105744,0.4461427373611242
Spain,Q27958,2023,4,804,1206146370,0.6665857643794924
Spain,Q27958,2023,5,867,1610435120,0.5383638180965651
Spain,Q27958,2023,6,1032,1439047783,0.7171408845428172
Spain,Q27958,2023,7,897,1402008920,0.6397962147059663
Spain,Q27958,2023,8,953,1450449858,0.6570375354540522
Spain,Q27958,2023,9,903,1411774102,0.6396207429508436
Spain,Q27958,2023,10,776,1565579735,0.4956630330936163
Spain,Q27958,2023,11,729,1467851697,0.4966441783525764
Spain,Q27958,2023,12,594,1334054775,0.4452590786611442
Spain,Q27958,2024,1,823,1684174621,0.48866666777779455
Spain,Q27958,2024,2,1016,1477756858,0.6875285298117696
Spain,Q27958,2024,3,1928,1529123039,1.260853411286546
Spain,Q27958,2024,4,2177,1510057898,1.441666576416264
Spain,Q27958,2024,5,1356,1180334681,1.1488267029917085
Spain,Q27958,2024,6,1019,994593622,1.024539045354948
Spain,Q27958,2024,7,1413,933079992,1.5143396194481897
Spain,Q27958,2024,8,2454,955115990,2.5693214496388026
Spain,Q27958,2024,9,1576,961040110,1.6398899313369968
Spain,Q27958,2024,10,1125,1028230818,1.094112314381147
Spain,Q27958,2024,11,816,915782834,0.8910409430102945
Spain,Q27958,2024,12,516,837633710,0.616021052925389
Spain,Q27958,2025,1,767,964291125,0.7954029443131088
Spain,Q27958,2025,2,483,905973399,0.5331282359207546
Spain,Q27958,2025,3,746,979276557,0.7617868462871822
Spain,Q27958,2025,4,925,924558025,1.0004780392231196
Spain,Q27958,2025,5,949,936098674,1.0137820150357355
Spain,Q27958,2025,6,899,887908388,1.0124918427958358
Spain,Q27958,2025,7,810,798506756,1.014393421112144
Spain,Q27958,2025,8,938,824780435,1.1372723699489793
Spain,Q27958,2025,9,674,880321186,0.7656296482679448
Spain,Q27958,2025,10,760,877393757,0.8662017411642012
Spain,Q27958,2025,11,722,865135622,0.8345512329395217
Spain,Q27958,2025,12,359,824823060,0.43524486330437945
France,Q3007097,2015,7,36,721312784,0.049909000365089884
France,Q3007097,2015,8,40,760009616,0.052630913027816216
France,Q3007097,2015,9,33,800392151,0.04122978962096294
France,Q3007097,2015,10,21,850646467,0.024687106588547083
France,Q3007097,2015,11,23,864463880,0.02660608561227567
France,Q3007097,2015,12,12,874405769,0.013723605705076266
France,Q3007097,2016,1,20,954090151,0.020962379686068053
France,Q3007097,2016,2,16,857971707,0.018648633596492246
France,Q3007097,2016,3,6,886789046,0.006765983439989402
France,Q3007097,2016,4,12,883076055,0.013588863532258272
France,Q3007097,2016,5,25,868749336,0.02877700041200377
France,Q3007097,2016,6,30,821466933,0.036520033606757485
France,Q3007097,2016,7,31,773687623,0.04006785048440668
France,Q3007097,2016,8,24,773486877,0.03102832215212877
